Word_5P4, ziff_index, frequency, POS, ngram_word_index, word_0, word_1, word_2, word_3, word_4, word_5, word_6, word_7, word_8, word_9, word_10, word_11, word_12, word_13, word_14, word_15, word_16, word_17, word_18, word_19, word_20, word_21, word_22, word_23, word_24, word_25, word_26, word_27, word_28, word_29, context_0_0, context_0_1, context_0_2, context_0_3, context_0_4, context_0_5, context_0_6, context_0_7, context_0_8, context_0_9, context_0_10, context_0_11, context_0_12, context_0_13, context_0_14, context_0_15, context_0_16, context_0_17, context_0_18, context_0_19, context_0_20, context_0_21, context_0_22, context_0_23, context_0_24, context_0_25, context_0_26, context_0_27, context_0_28, context_0_29, context_1_0, context_1_1, context_1_2, context_1_3, context_1_4, context_1_5, context_1_6, context_1_7, context_1_8, context_1_9, context_1_10, context_1_11, context_1_12, context_1_13, context_1_14, context_1_15, context_1_16, context_1_17, context_1_18, context_1_19, context_1_20, context_1_21, context_1_22, context_1_23, context_1_24, context_1_25, context_1_26, context_1_27, context_1_28, context_1_29, context_2_0, context_2_1, context_2_2, context_2_3, context_2_4, context_2_5, context_2_6, context_2_7, context_2_8, context_2_9, context_2_10, context_2_11, context_2_12, context_2_13, context_2_14, context_2_15, context_2_16, context_2_17, context_2_18, context_2_19, context_2_20, context_2_21, context_2_22, context_2_23, context_2_24, context_2_25, context_2_26, context_2_27, context_2_28, context_2_29, context_3_0, context_3_1, context_3_2, context_3_3, context_3_4, context_3_5, context_3_6, context_3_7, context_3_8, context_3_9, context_3_10, context_3_11, context_3_12, context_3_13, context_3_14, context_3_15, context_3_16, context_3_17, context_3_18, context_3_19, context_3_20, context_3_21, context_3_22, context_3_23, context_3_24, context_3_25, context_3_26, context_3_27, context_3_28, context_3_29
"from", 38, 2.27562e+09, PRP, 38, -0.0424786, -9.53146e-06, 0.00630505, 0.0170988, 0.00875171, 0.000328894, -0.0163026, 0.00337077, -0.00545751, 0.00143122, 0.00125782, 0.00212522, 0.00455277, -0.0054817, 0.0112622, -0.000371012, -0.000721402, 0.00261534, -0.004724, 0.00357094, 0.000803223, 0.00801904, -0.00192781, -0.00175417, -0.00232493, 0.0010378, -0.00152359, -0.00206249, 0.000595165, 0.00140888, -0.0452588, -0.00619128, 0.00192126, 0.049117, 0.0297053, 0.0030058, -0.0446168, 0.00457459, -0.0126182, 0.00921026, -0.0186959, 0.0043929, -0.00583203, 0.0200529, -0.0235194, -0.00480248, -0.0530452, 0.0330082, 0.0210516, -0.0104515, 0.00908232, -0.020325, 0.0315259, 0.00835422, 0.00759989, 0.0127702, -0.0183574, 0.00271666, 0.00177803, 0.0150267, -0.0498131, -0.00860006, 0.010516, 0.0163675, 0.0226342, -0.000805208, -0.0540431, 0.0139796, -0.0200944, 0.0042156, -0.0174134, 0.0182257, 0.0213679, 0.000699025, -0.0268356, -0.00369387, 0.020847, -0.0223255, 0.00805963, 0.00637137, 0.00699832, 0.00239558, -0.00797794, 0.00690322, 0.00266873, 0.00575942, -0.00803844, -0.00417682, -0.00269064, 0.0079671, -0.0653898, 0.00877944, 0.000292624, -0.0207324, -0.00548187, -0.00385273, -0.0189627, 0.0155748, -0.0202444, -0.0014243, -0.0171966, 0.0126423, 0.0123375, -0.0219308, 0.0186917, 0.00786284, -0.00756473, 0.00218169, 0.00624285, 0.00914025, 0.0109951, 0.0275152, -0.0146122, -0.0136937, -0.0155489, 0.00298849, 0.0130368, -0.00033312, -0.00540605, -0.0052304, -0.047864, 0.0178025, 0.0232596, 0.150552, -0.0448685, 0.0262339, 0.151555, -0.0664988, 0.103536, 0.0212623, -0.0734781, -0.0322874, 0.00488474, 0.0626474, -0.0592775, -0.00593339, -0.0497742, 0.036606, 0.0142253, -0.052148, -0.0362545, 0.0608437, -0.0501871, 0.00169139, -0.0101438, -0.0127093, -0.019353, -0.0729897, 0.0197276, 0.12297
"at", 39, 2.27227e+09, PRP, 39, -0.047097, -0.00142265, 0.00868248, 0.0214619, 0.0115643, -0.00249224, -0.018468, 0.00208833, -0.00282938, 0.000195453, 0.00517516, 0.0016864, 0.00476421, -0.00635042, 0.0123314, 0.000341923, -0.002463, 0.00229753, -0.00201723, 0.00464261, -0.00166515, 0.00535736, -2.04061e-05, -0.00200101, -0.000788336, 0.000882614, 0.00223743, -0.00040037, -3.26154e-05, 0.00201295, -0.0458393, -0.00363762, 0.0158806, 0.0571469, 0.0129419, 0.00580041, -0.0109485, -0.00801149, 0.00708909, 0.00817245, -0.0268247, -0.000546793, -0.00590409, 0.0298428, -0.0398303, -0.00594138, -0.0289316, 0.0189191, 0.0187259, -0.0214774, 0.0137545, -0.00541307, 0.00490618, 0.00455371, 0.00529608, 0.00498633, -0.00671759, -0.00251894, -0.00172984, 0.0157063, -0.0414464, -0.015337, 0.0138642, 0.0398497, 0.0413293, 0.000871291, -0.0950505, 0.0115482, -0.0118299, 0.00516368, -0.0203343, 0.0207926, 0.0462588, 0.0220493, -0.105913, -0.015708, 0.0834914, -0.0740302, 0.0162311, -0.00526078, 0.00590111, -0.0525415, 0.0340295, 0.0229121, 0.00900925, 0.0135783, -0.0221847, 0.00300585, 0.017734, 0.00370357, -0.0607919, -0.000770866, 0.00317302, -0.0243824, -0.00264338, -0.00804113, -0.0323417, 0.0137209, -0.0188565, -0.00311729, -0.0200713, 0.0137217, -0.0061215, 0.0050729, -0.0199764, 0.00277786, -0.0359658, 0.0177903, 0.0302986, -0.0148622, 0.0400665, -0.0332033, -0.0304262, -0.00291939, 0.0101048, -0.00865548, 0.0236374, -0.0020769, 0.0117283, -0.041697, -0.0536346, 0.019821, -0.00489097, 0.131301, -0.0540434, 0.0206531, 0.137494, -0.0551112, 0.0897305, 0.0161371, -0.0680684, -0.0296052, 0.00490793, 0.0399096, -0.0586852, -0.00238986, -0.0343842, 0.0329742, 0.0115988, -0.063933, -0.0150564, 0.054668, -0.00985482, -0.00965229, -0.0181119, 0.0034009, -0.00733262, -0.00369966, -0.000133958, 0.0134575
"$", 40, 2.26407e+09, UNC, 40, -0.0576922, -0.0104771, -0.0165102, -0.00744973, 0.0115231, 0.00444676, 0.00901657, -0.00360076, 0.00430161, -0.00288206, -0.0104874, -0.00544477, 0.00202954, 0.011983, 0.00966066, -0.00941227, -0.0122369, 0.00522998, 0.00583081, 0.0070462, -0.00710659, 0.0043048, -0.0528479, 0.0258651, 0.00045123, -0.023184, 0.000914979, -0.0458176, 0.0305813, 0.0622606, -0.0470299, -0.0082161, -0.0187289, -0.0274554, 0.020642, 0.00658469, 0.00965806, 0.00829584, -0.00558616, -0.00472951, -0.0218235, -0.0237771, 0.00598673, 0.0129006, 0.0162918, 0.000104947, -0.0155151, 0.00876685, 0.0115819, 0.0139357, -0.00920319, 0.0223854, -0.118754, 0.0306904, -0.00118189, -0.0512444, 0.0257356, -0.150261, 0.100885, 0.158205, -0.0420032, -0.0192551, -0.0101358, -0.0229365, 0.00859446, 0.00487598, 0.00883641, 0.00310238, -0.0082552, -0.00602169, -0.0160622, -0.00342843, 0.0083502, 0.0113422, 0.0262438, -0.0320317, -0.00928534, 0.00649357, 0.00392866, 0.0062548, -0.00401353, 0.0123804, -0.133404, 0.0646893, -0.00727556, -0.0753293, -0.00743505, -0.132559, 0.0860365, 0.215876, -0.029833, -0.0820023, -0.0004343, -0.0138838, 0.0549717, 0.019989, 0.00792543, 0.0107044, -0.00943003, -0.00766611, -0.0140544, -0.0495667, -0.00188028, -0.00122925, 0.0171055, -0.00497981, -0.0165847, 0.00478532, 0.00393625, 0.0418399, -0.0127232, 0.0134874, -0.0774687, 0.0265261, 0.0144281, -0.0193028, 0.0589033, -0.0450072, -0.00257922, 0.0480894, -0.0885653, 0.0324601, -0.0388369, -0.0808531, -0.0570335, -0.00948078, 0.0297196, 0.0122551, -0.0191433, -0.0153151, -0.0321353, 0.0124208, 0.00549994, -0.0405081, -0.0136021, 0.0115066, 0.00312666, -0.0120289, 0.0254631, -0.00721213, 0.0405639, 0.00368277, -0.0103786, -0.00292493, -0.0200885, -0.00253721, -0.0304034, 0.00250663, 0.0117426, 0.0015878
">", 41, 2.24819e+09, unk, 41, -0.0864839, -0.0133868, -0.0449937, -0.0441449, 0.00177526, -0.00505132, 0.0081725, 0.00587845, 0.0154624, -0.00126164, -0.0132869, 0.00801687, 0.0075046, 0.153294, 0.126644, -0.389835, 0.0781093, 0.0443954, -0.0698305, -0.054235, 0.0363672, -0.0119144, 0.00834009, -0.00231951, 0.0106206, 0.0101816, -0.00904649, 0.00219288, 0.00291053, -0.00638967, -0.0401634, -0.00639105, -0.0248966, -0.0281147, -0.00131604, -0.00128748, 0.00671559, 0.00775773, 0.00577779, 0.00229252, -0.0150777, -0.00274799, 0.00799706, 0.169965, 0.140886, -0.446148, 0.0951324, 0.059595, -0.0823464, -0.0609323, 0.0319353, -0.0100205, 0.020954, -0.0184865, 0.0184942, 0.0226794, 0.0142768, 0.00191742, -0.00205645, -0.0195278, -0.0457871, -0.00430015, -0.0277753, -0.0331376, -0.00651213, -0.000486568, 0.0151645, 0.00880611, 0.00182924, -0.00376631, -0.0174738, -0.00249024, 0.00508856, 0.131677, 0.122232, -0.391983, 0.0866637, 0.0448611, -0.0720325, -0.0688575, 0.0560635, -0.0154369, 0.0187947, -0.00595702, 0.0135789, 0.0244692, -0.0146524, -0.00443438, 0.00897888, 0.00133628, -0.0378656, -0.011457, -0.0214593, -0.0298735, 0.00174357, 0.000993366, -0.00243811, 0.00809329, 0.00549262, 0.00320055, -0.0173078, -0.003994, 0.00741873, 0.18027, 0.140706, -0.434983, 0.0897981, 0.0554495, -0.0826243, -0.0508797, 0.0242097, -0.0106942, 0.0197978, -0.0275473, 0.024002, 0.0285832, 0.0175996, -0.0011005, -0.00213769, -0.00965292, -0.0565207, -0.000668007, -0.0336151, -0.0475771, -0.0384725, -0.00594022, 0.0255996, 0.00958394, 0.00293378, -0.00497737, -0.0210675, 0.0168996, 0.00793687, 0.10762, 0.112272, -0.381791, 0.0831702, 0.0374349, -0.0689769, -0.0848775, 0.0858626, -0.0169396, 0.0219144, 0.000971833, 0.00742495, 0.0310223, -0.0344627, 0.0138503, 0.01183, -0.03194
"as", 42, 2.24743e+09, CJS, 42, -0.0466381, 0.00421078, 0.0114891, 0.0303546, 0.0106417, 0.00196134, -0.0198908, 0.00469118, -0.00915375, 0.000937468, 0.00119469, 0.00642571, 0.00194855, -0.00902413, 0.00941009, 0.00188537, -0.00106834, 0.00297961, -0.00578572, -0.00101887, 0.00385073, 0.0086339, 0.00395094, 0.00209124, -0.00377334, 0.00246761, -0.00436423, -0.000545817, 0.00134049, 0.0059006, -0.0473232, 0.00911208, 0.0166008, 0.0597293, 0.0208961, 0.00678565, -0.024241, -0.000566353, -0.00623372, 0.00734059, -0.0152177, 0.00696869, -0.00443455, 0.0138598, -0.0208736, -0.00397974, -0.0249023, 0.0191621, 0.00854888, 0.000188488, -0.0098947, -0.0042, 0.0629721, 0.0110994, -0.00181025, 0.0240166, -0.0257624, 0.0212916, 0.0115054, -0.00899748, -0.042798, 0.00571942, 0.0187772, 0.0758008, 0.01981, 0.0103587, -0.0201263, -0.00692692, 0.00478327, 0.0101394, -0.0186809, 0.00150308, 0.0207882, 0.0173933, -0.0432733, -0.00983687, 0.0319634, -0.0282257, 0.00538037, 0.0201739, -0.0272628, 0.00633743, 0.0609174, 0.00499668, -0.0125272, 0.0253505, -0.0245663, 0.0160975, 0.0143895, 0.00412901, -0.0485485, 0.0095345, 0.0100028, 0.00869256, 0.013939, 0.000590129, -0.033542, 0.0144632, -0.0207219, 0.000461604, -0.01476, 0.020481, -0.00818825, -0.00258498, -0.019653, 0.00256975, -0.00189617, 0.0030706, 9.66464e-06, -0.00927653, 0.00426155, 0.009279, 0.0189197, 0.0118123, -0.00525516, 0.00619656, -0.0148606, -0.0150157, 0.0114549, 0.0431441, -0.0471816, 0.0165268, 0.021424, 0.0842842, -0.0331426, 0.0160422, 0.101673, -0.0247498, 0.0345178, 0.00154194, -0.00156015, -0.00534291, 0.0166039, -0.0393609, 0.0730606, 0.00934321, 0.036568, -0.0339344, -0.0124313, 0.0287685, -0.105543, -0.293195, -0.00458411, 0.0115634, 0.0791456, -0.0308917, 0.0643221, -0.020576, -0.00869375, 0.00441725
"!", 43, 2.14744e+09, unk, 43, -0.062893, -0.0055182, 0.0059377, 0.0129701, 0.0174298, -0.00690804, -0.0330658, 0.00701812, -0.00403321, -0.000318107, 0.000749138, 0.00647356, -0.0089778, -0.000948421, 0.00286183, 0.000496842, -0.00504073, 0.00291782, 0.00271114, -0.00148742, 0.00672629, -0.000535775, -0.012964, 0.00219024, -0.00298061, 0.000151771, 0.00690906, -0.00732465, 0.00298733, 0.00490955, -0.0125633, -0.180655, -0.216818, 0.0730394, -0.0681934, -0.00357298, 0.00177551, 0.0160953, -0.00942019, -0.0125914, 0.0123537, 0.000318093, -0.00239618, -0.0745649, -0.021165, 0.00352844, 0.0265486, 0.00965868, -2.3159e-05, -0.027419, 0.0381838, -0.00310976, 0.0345558, -0.0294042, -0.00778798, -0.00540625, 0.00686942, 0.00199521, -0.00678577, -0.0206244, -0.0147014, -0.256884, -0.00887223, 0.0122625, -0.0347494, 0.00973994, 0.0250307, 0.00465336, -0.0144042, -0.00824915, 0.00189946, -0.0020057, -0.00063852, -0.0421552, -0.0119421, -0.000600512, 0.0257077, 0.0064158, 0.00284216, -0.0104681, 0.0110008, 0.00179907, 0.0159641, 0.000809187, -0.0072131, 0.00630666, 0.00288713, 0.00780769, -0.000504916, -0.0141894, -0.0152017, -0.286593, 0.0629128, -0.00699383, -0.0303966, 0.0120815, 0.0305772, 0.000489466, -0.0163948, -0.00490818, 8.09226e-05, 0.00533974, 0.000210488, -0.0273022, -0.00902664, -0.00157474, 0.0247328, 0.00600841, 0.00472574, -0.00216594, -0.00184398, 0.00398148, 0.00928905, 0.0107904, -0.0057389, 0.0101683, -5.03384e-05, 0.0100874, 0.00180111, -0.0124577, -0.0149829, -0.282579, 0.0626933, -0.0078943, -0.0215038, 0.0150612, 0.0361874, 0.00462139, -0.0152197, -0.00343241, 0.00238496, 0.0116752, 0.000218497, -0.0281184, -0.00956345, -0.0015179, 0.0254701, 0.00727556, 0.00540042, -0.00258839, -0.00101447, 0.00393899, 0.00903542, 0.0107764, -0.0055546, 0.0106085, 1.43831e-05, 0.0100186, 0.0015001, -0.0124184
"your", 44, 2.06209e+09, DPS, 44, -0.0631498, 0.00570952, 0.0175784, 0.0556673, -0.00659681, 0.00629167, 0.0205282, -0.0110824, 0.0186525, 0.000400489, -1.10165e-05, -0.00436286, 0.00155613, -0.00189682, 0.00707392, 0.000799519, -0.00295563, 0.00383209, -0.00265785, 0.0103413, 0.00769421, 0.0031068, -0.000570617, -0.000793174, 0.00156314, -0.00136538, 0.00484807, -0.00266443, 0.000257807, 0.00182748, -0.0522408, -0.00585569, 0.0135521, 0.0011991, 0.00212022, -0.00089535, -0.0217173, 0.00583005, -0.0128391, -0.00352786, -0.0011748, 0.00547821, -0.0118674, -0.00298692, 0.00743141, 0.00248557, -0.0328383, 0.0242362, 0.0116767, 0.0192969, 0.0189449, -0.014011, 0.0293118, 0.00346209, 0.0041364, 0.00928172, 0.00444399, -0.000968897, 0.00117419, 0.0135853, -0.0436551, -0.0255909, 0.0197397, 0.0224755, 0.0049343, -0.00348257, -0.0261018, 0.007668, -0.0216668, -0.000481343, 0.00796968, 0.00988888, -0.0218786, 0.00241028, -0.000764228, 0.00370539, -0.0460519, 0.0325269, 0.0120219, -0.0245856, 0.0641979, -0.0178227, -0.0490396, 0.00999642, 0.0240758, -0.0178089, 0.0194026, -0.0170679, -0.0169726, 0.0132006, -0.043646, -0.00796039, 0.0149961, 0.0148969, 0.0347541, -0.00986166, -0.0907701, 0.017865, -0.0206741, -0.00224638, 0.00418002, 0.0202908, -0.0291616, -0.00612123, 0.0179195, 0.0070273, -0.0605282, 0.0437353, 0.0128039, -0.0372729, 0.067467, -0.0190289, -0.0478203, -0.00317838, 0.00550771, -0.0116683, 0.0257817, 0.00244393, -0.0240743, -0.0105273, -0.0973265, 0.0398499, 0.00574223, -0.103484, -0.0587808, -0.0107681, 0.0359482, 0.0193409, -0.0189771, -0.0154709, -0.036739, 0.0177939, 0.00664681, -0.0400467, -0.016264, 0.0130001, 0.00397521, -0.0129934, 0.0281248, -0.0143197, 0.0477022, 0.00460217, 0.0127935, -0.00372642, -0.0401233, 0.0166529, -0.00540326, 0.0166898, 0.00279876, -0.0157424
"...", 45, 2.05233e+09, unk, 45, -0.0801796, -0.0446009, -0.00909035, 0.037144, 0.238226, -0.838769, 0.139604, -0.0350242, 0.0301665, -0.00803293, 0.00477626, -0.00682012, 0.00864208, -0.00244297, 0.00161811, 0.00332477, 0.0119472, -0.00773922, -0.00717439, 0.00730063, -0.0130562, 0.00520246, 0.00941, 0.000957971, -0.00377196, 0.00346536, -0.00407368, 0.000649372, 0.00282733, 0.00161292, -0.0287787, -0.00959192, -0.00848491, 0.0188809, 0.125613, -0.453183, 0.0801016, -0.0199587, 0.0161734, -0.00293521, 0.0041358, -0.0073113, 0.00789338, -0.00337315, 0.00262126, 0.00348326, 0.0122019, -0.00575734, -0.00549576, 0.00830728, -0.0172073, 0.00513703, 0.0176163, 0.000251493, -0.00668084, 0.00754693, -0.00244303, 0.00126526, 0.0040589, 0.000145312, -0.0265803, -0.0106957, -0.00856343, 0.0191348, 0.142837, -0.502848, 0.0870029, -0.0216452, 0.0180219, -0.00644935, 0.00282422, -0.00968292, 0.00692127, -0.00302487, 0.000508948, 0.00564088, 0.00849953, -0.00469308, -0.00472295, -0.00297508, -0.00410934, 0.00507772, 0.0052807, 0.00183426, -0.00426294, 0.00169982, -0.00120408, -0.00373924, 0.00363731, 0.00558221, -0.0268771, -0.0124368, -0.00602226, 0.0163046, 0.136728, -0.522315, 0.0922213, -0.0242232, 0.020313, -0.00792464, -0.00010412, 0.000396485, 0.00567203, 0.00269127, 0.00121075, 0.00385219, 0.0090885, -0.00794206, -0.00751329, 0.0098533, -0.0169833, 0.00416401, 0.0115693, -0.00198782, -0.00640865, 0.0038027, -0.00356165, -0.00214373, 0.00822427, 0.0094706, -0.0221138, -0.0706601, 0.0018314, 0.01386, 0.109097, -0.397163, 0.078665, -0.0153392, 0.0181789, -0.00340127, 0.00383907, 0.00316502, 0.00506235, -0.00422415, -0.00372449, -0.0014918, 0.00277573, -0.00340912, -0.00490687, 0.00576494, -0.0018348, 0.00206139, -0.00248744, 0.00739171, 0.00388192, 0.00196104, 0.00383368, 0.00674606, -0.00592601, -0.0151009
"all", 46, 2.02246e+09, DT0, 46, -0.044245, 0.00275599, 0.00616538, 0.0211255, -0.00247981, 0.00152859, 0.00815024, -0.00364696, 0.00572874, -0.000162924, 0.0019578, -0.00292808, -0.00470521, 0.00226571, 0.00217256, -0.0052715, -0.00163167, 0.00318811, -0.000375506, -0.00474361, 0.000125003, 0.00417543, 0.00139276, 0.000190973, 0.0036884, -0.00179831, 0.00229943, -0.00164554, 0.00144114, -2.5293e-05, -0.0490339, -0.00409417, 0.0130061, 0.0124805, 0.00339286, -1.39096e-05, -0.0130477, 0.00567107, -0.00993692, 0.000125341, -0.00970042, 0.00518132, -0.0108151, 0.00144849, -0.0018084, 0.000120708, -0.0118208, 0.0148732, -0.00130308, -0.00574705, 0.0137113, 0.00804622, 0.00440267, 0.00144582, 0.0065473, 0.00225593, 0.0148288, 0.00299692, -0.00634919, 0.00334415, -0.0464069, -0.00740436, 0.0181786, 0.0452209, 0.0421714, -0.0171098, -0.101794, 0.0205286, -0.0364071, 0.00546401, -0.00771508, 0.0288045, -0.0437278, 0.0129649, -0.0256884, 0.0035533, -0.109348, 0.073326, 0.0240222, -0.120295, 0.182482, -0.0837587, -0.153359, 0.0180201, 0.0897408, -0.073303, 0.0703053, 0.00987355, -0.0655521, -0.0767107, -0.0573415, 0.00198367, 0.00837336, 0.001748, -0.00739979, -0.00270007, -0.0097126, 0.00478419, 0.00153861, 0.000517531, -0.0241858, 0.0104985, 0.0146441, -0.0069615, -0.0397685, -0.00590962, 0.0395859, -0.0277907, 0.00622937, -0.00993449, 0.0192027, 0.0205102, 0.0131247, 0.00788927, -0.00575181, 0.00565199, -0.0124164, 0.00290972, 0.00289073, 0.00791604, -0.0677581, 0.0223798, 0.0145564, 0.010912, -0.0159115, 0.0062203, 0.0307666, -0.00716599, 0.0216864, 0.00187233, -0.0469802, -0.00764781, 0.026928, 0.010449, -0.0746894, -0.00325296, 0.0370665, -0.0267515, 0.0161991, -0.0115931, 0.0156617, 0.0448748, 0.0102202, -0.0119986, -0.0238807, 0.0101965, 0.0175794, 0.0209597, -0.00821322, -0.0258097
";", 47, 1.89965e+09, unk, 47, -0.0344758, -0.00992282, -0.0264435, -0.000930845, 0.0258621, 0.00860729, -0.00558276, -0.00563068, -0.00482588, 0.00667924, -0.00297939, -0.00659548, -0.0010379, 0.0217434, 0.0072947, -0.00623842, -0.010044, -0.000739509, -4.34132e-05, 0.0154242, -0.0218583, 0.00112488, -0.0104411, 0.0402041, -0.0113523, -0.00988778, -0.00308037, -0.00191148, -0.0017888, -0.00318081, -0.0307794, -0.221328, 0.033366, -0.0196244, -0.0400084, 0.00654635, 0.0294675, 0.00472186, -0.0169639, -0.00795752, -0.00631089, 0.00723062, 0.00131722, -0.0332414, -0.0112525, 0.00152566, 0.021045, 0.00237329, 0.00862844, -0.0060654, 0.00985251, 0.00355637, 0.0121441, 0.00569447, -0.0118846, 0.010587, -0.00142322, 0.0108267, 0.00190323, -0.0137268, -0.0303431, -0.225935, 0.043235, -0.022248, -0.0358996, 0.00804956, 0.0312983, 0.00416496, -0.0170472, -0.00818001, -0.00705339, 0.00447048, 0.00127, -0.0328325, -0.010695, 0.00109337, 0.0213971, 0.00218181, 0.00832871, -0.00599357, 0.00937749, 0.00361789, 0.011336, 0.00731074, -0.0120299, 0.0111238, -0.00104637, 0.0109542, 0.00212099, -0.0132508, -0.0260741, -0.245251, 0.0536684, -0.0189882, -0.0367161, 0.00841284, 0.0306091, 0.00333429, -0.0161278, -0.00184579, -0.00321075, 0.00923609, 0.00109915, -0.0289692, -0.0101672, 0.000841276, 0.0235773, 0.00553407, 0.00893202, -0.00354891, 0.00430788, 0.00377642, 0.0102491, 0.0092814, -0.00951991, 0.0111835, -0.00234366, 0.0109778, 0.00245473, -0.0131396, -0.0183677, -0.277446, 0.0636298, -0.0105683, -0.0349673, 0.0102639, 0.0301376, 0.00116191, -0.017025, -0.00543527, -0.000587404, 0.0114017, 0.000668552, -0.0251511, -0.00941162, -0.000881636, 0.0230783, 0.00510862, 0.00594757, -0.000836591, -0.00252638, 0.00445511, 0.00905823, 0.0102856, -0.00621504, 0.0105411, -0.00123779, 0.0106056, 0.00202148, -0.0128096
"2", 48, 1.84624e+09, unk, 48, -0.0449391, -0.00789182, -0.0224334, -0.0208483, 0.0268107, 0.0096172, 0.00324239, -0.0397395, -0.00332475, 0.00467096, -0.00588431, -0.0111046, 0.00381664, 0.00803736, -0.00157284, -0.000683213, -0.00538695, -0.00177156, 0.00443357, 0.0119204, -0.0192017, 0.00198234, -0.0268032, -0.0241786, 0.0282511, -0.0250994, -0.0537887, 0.00919432, -0.000826176, -0.00209951, -0.0476005, -0.00202643, -0.0202171, -0.0322661, 0.0200565, 0.00597227, 0.00472597, -0.0309469, -0.0045791, 0.00583796, -0.0120738, -0.010641, 0.00601832, 0.0174934, -0.00310791, -0.00517776, -0.00282069, -0.00230603, 0.0112769, 0.0253565, -0.0339889, 0.00566358, -0.0586272, -0.0582404, 0.0696336, -0.0591183, -0.134494, 0.0323269, -0.0171988, -0.0153976, -0.0409692, -0.0183956, -0.0140823, -0.0219978, 0.032227, 0.0115192, -0.00525566, -0.035392, 0.00786103, -0.000953554, -0.00924195, -0.0267157, 0.00334986, 0.0239849, -0.0115965, -0.00618011, -0.0161771, 0.00847048, 0.0157124, 0.0481246, -0.0745564, 0.014906, -0.0556482, -0.092999, 0.0924942, -0.073457, -0.134016, 0.0676285, -0.0351611, -0.073408, -0.0384101, -0.0263652, -0.0109398, -0.0184899, 0.0216774, 0.00101895, 0.00047761, -0.037783, -0.00410334, 0.00239389, -0.0132012, -0.0135369, 0.00618851, 0.0186043, -0.00878028, -0.000678287, -0.0171846, -0.00437057, 0.00940942, 0.0240691, -0.0444756, 0.0016451, -0.0694757, -0.0849076, 0.100352, -0.0886388, -0.19427, 0.0483406, -0.00922516, -0.0347686, -0.0340737, -0.0110295, -0.0332565, -0.0356944, 0.146157, 0.0470996, 0.0100924, -0.014915, 0.0248585, -0.0168001, -0.0172155, -0.141747, -0.00147938, -0.024988, -0.00510608, -0.00775709, 0.00169297, 0.0136008, 0.00244366, 0.00346294, -0.0155875, 0.000451497, -0.000482202, -0.0475713, 0.0272378, -0.0191786, -0.0151778, 0.0110957, -0.0184775, -0.0137839
"0", 49, 1.83447e+09, unk, 49, -0.0815475, -0.0149087, -0.0974816, -0.104014, 0.154475, 0.067518, 0.0109159, -0.665577, -0.150174, 0.0614088, 0.0562907, 0.156843, -0.00119753, -0.0122908, 0.00269446, 0.00501856, 0.0156904, -0.00357089, -0.0113441, -0.0152759, 0.0198812, 2.65478e-05, 0.00560859, 0.00765425, -0.0101317, 0.00855676, 0.0236286, -0.000451738, -0.00690772, 0.00153127, -0.0295586, -6.33548e-05, -0.0538079, -0.06243, 0.0766835, 0.0376656, 0.00926895, -0.495807, -0.120168, 0.0504652, 0.0472498, 0.148565, 0.00141612, -0.0107914, 0.0051108, 0.0104042, 0.0224049, -0.0137269, -0.018185, -0.0222482, 0.0376232, 0.00504834, -0.0171307, 0.010451, -0.0149469, 0.0096106, 0.0649118, -0.0138014, -0.0194335, 0.000431356, -0.0335664, -0.00245257, -0.0477339, -0.0535202, 0.0702323, 0.0326314, -0.00450225, -0.395779, -0.0903959, 0.0376759, 0.0395748, 0.112154, -0.00223829, -0.00336923, 0.000387543, 0.00418639, 0.00520951, 0.00328401, -0.00390011, 0.00062125, -0.0021641, 0.00141988, 0.0323545, 0.00999673, -0.0202196, 0.0274695, 0.0358501, -0.0029174, -0.0200093, 0.0344424, -0.0287119, -0.0196104, -0.041357, -0.060597, 0.0713255, 0.0361354, 0.00713492, -0.468863, -0.105286, 0.0435486, 0.049598, 0.1413, -0.00100827, -0.018565, 0.00266418, 0.00853199, 0.0226822, -0.00452568, -0.0136119, -0.032177, 0.0461788, 0.00208437, -0.0152228, 0.0154405, -0.0162543, 0.00817619, 0.0489044, -0.00619706, -0.0260354, 0.0179901, -0.0266514, -0.00179826, -0.0493534, -0.0560852, 0.148761, 0.0574019, 0.00493485, -0.408629, -0.0913441, 0.0328371, 0.0319308, 0.0406267, -0.00988226, -0.0313334, -0.00133476, 0.0046515, 0.00751171, 0.0154548, -0.00772185, -0.020226, 0.0192176, -0.0147306, 0.104862, 0.0241935, -0.0497386, 0.0499764, 0.048578, 0.00783447, 0.00756807, 0.00404036
